system_id,instance_id,selector,semantic_faithfulness,code_consistency,vacuity_rate,proof_utility,missing_critical_units,reliability
naive_concat_v1,sorting_merge_sort_001,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
full_method_v1,sorting_merge_sort_001,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.7650,0,0.8833
text_only_v1,sorting_merge_sort_002,all_three_samples_worst_case,0.5033,1.0000,0.0800,0.2559,2,0.5402
code_only_v1,sorting_merge_sort_002,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,sorting_merge_sort_002,all_three_samples_worst_case,0.8745,1.0000,0.0800,0.3086,2,0.6838
full_method_v1,sorting_merge_sort_002,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.7650,0,0.8833
text_only_v1,sorting_merge_sort_004,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,2,0.7014
code_only_v1,sorting_merge_sort_004,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,sorting_merge_sort_004,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
full_method_v1,sorting_merge_sort_004,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.7650,0,0.8833
text_only_v1,sorting_merge_sort_005,all_three_samples_worst_case,0.5033,1.0000,0.0800,0.2559,2,0.5402
code_only_v1,sorting_merge_sort_005,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,sorting_merge_sort_005,all_three_samples_worst_case,0.8745,1.0000,0.0800,0.3086,2,0.6838
text_only_v1,sorting_merge_sort_006,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,2,0.7014
text_only_v1,sorting_merge_sort_007,all_three_samples_worst_case,0.5033,1.0000,0.0800,0.2559,2,0.5402
naive_concat_v1,sorting_merge_sort_007,all_three_samples_worst_case,0.8745,1.0000,0.0800,0.3086,2,0.6838
text_only_v1,trees_bst_insert_001,all_three_samples_worst_case,0.4655,1.0000,0.0800,0.2506,2,0.5256
code_only_v1,trees_bst_insert_001,all_three_samples_worst_case,0.8200,1.0000,0.0800,0.3008,0,0.6961
naive_concat_v1,trees_bst_insert_001,all_three_samples_worst_case,0.7950,1.0000,0.0800,0.2973,0,0.6864
full_method_v1,trees_bst_insert_001,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.7650,0,0.8833
text_only_v1,trees_bst_insert_002,all_three_samples_worst_case,0.5311,1.0000,0.0800,0.2599,2,0.5510
code_only_v1,trees_bst_insert_002,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,trees_bst_insert_002,all_three_samples_worst_case,0.6200,1.0000,0.0800,0.2725,1,0.6021
full_method_v1,trees_bst_insert_002,all_three_samples_worst_case,0.8200,1.0000,0.0800,0.7306,0,0.8379
text_only_v1,trees_bst_insert_004,all_three_samples_worst_case,0.4655,1.0000,0.0800,0.2506,2,0.5256
code_only_v1,trees_bst_insert_004,all_three_samples_worst_case,0.8200,1.0000,0.0800,0.3008,0,0.6961
naive_concat_v1,trees_bst_insert_004,all_three_samples_worst_case,0.7950,1.0000,0.0800,0.2973,0,0.6864
text_only_v1,trees_bst_insert_005,all_three_samples_worst_case,0.5311,1.0000,0.0800,0.2599,2,0.5510
naive_concat_v1,trees_bst_insert_005,all_three_samples_worst_case,0.6200,1.0000,0.0800,0.2725,1,0.6021
full_method_v1,trees_bst_insert_005,all_three_samples_worst_case,0.8200,1.0000,0.0800,0.7306,0,0.8379
text_only_v1,trees_bst_insert_006,all_three_samples_worst_case,0.4655,1.0000,0.0800,0.2506,2,0.5256
naive_concat_v1,trees_bst_insert_006,all_three_samples_worst_case,0.7950,1.0000,0.0800,0.2973,0,0.6864
text_only_v1,trees_bst_insert_007,all_three_samples_worst_case,0.5311,1.0000,0.0800,0.2599,2,0.5510
naive_concat_v1,trees_bst_insert_007,all_three_samples_worst_case,0.6200,1.0000,0.0800,0.2725,1,0.6021
text_only_v1,trees_lowest_common_ancestor_001,all_three_samples_worst_case,0.5109,1.0000,0.0800,0.2570,3,0.5265
code_only_v1,trees_lowest_common_ancestor_001,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.2914,0,0.6703
naive_concat_v1,trees_lowest_common_ancestor_001,all_three_samples_worst_case,0.5033,1.0000,0.0800,0.2559,2,0.5402
full_method_v1,trees_lowest_common_ancestor_001,all_three_samples_worst_case,0.5867,1.0000,0.0800,0.6502,3,0.6820
text_only_v1,trees_lowest_common_ancestor_002,all_three_samples_worst_case,0.4200,1.0000,0.0800,0.2441,4,0.4747
code_only_v1,trees_lowest_common_ancestor_002,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.2914,0,0.6703
naive_concat_v1,trees_lowest_common_ancestor_002,all_three_samples_worst_case,0.5867,1.0000,0.0800,0.2677,1,0.5892
full_method_v1,trees_lowest_common_ancestor_002,all_three_samples_worst_case,0.5867,1.0000,0.0800,0.6502,3,0.6820
text_only_v1,trees_lowest_common_ancestor_004,all_three_samples_worst_case,0.5109,1.0000,0.0800,0.2570,3,0.5265
code_only_v1,trees_lowest_common_ancestor_004,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.2914,0,0.6703
naive_concat_v1,trees_lowest_common_ancestor_004,all_three_samples_worst_case,0.5033,1.0000,0.0800,0.2559,2,0.5402
full_method_v1,trees_lowest_common_ancestor_004,all_three_samples_worst_case,0.5867,1.0000,0.0800,0.6502,3,0.6820
text_only_v1,trees_lowest_common_ancestor_005,all_three_samples_worst_case,0.4200,1.0000,0.0800,0.2441,4,0.4747
naive_concat_v1,trees_lowest_common_ancestor_005,all_three_samples_worst_case,0.5867,1.0000,0.0800,0.2677,1,0.5892
text_only_v1,trees_lowest_common_ancestor_006,all_three_samples_worst_case,0.5109,1.0000,0.0800,0.2570,3,0.5265
naive_concat_v1,trees_lowest_common_ancestor_006,all_three_samples_worst_case,0.5033,1.0000,0.0800,0.2559,2,0.5402
text_only_v1,trees_lowest_common_ancestor_007,all_three_samples_worst_case,0.4200,1.0000,0.0800,0.2441,4,0.4747
naive_concat_v1,trees_lowest_common_ancestor_007,all_three_samples_worst_case,0.5867,1.0000,0.0800,0.2677,1,0.5892
text_only_v1,arrays_binary_search_003,all_three_samples_worst_case,0.7771,1.0000,0.3657,0.2947,0,0.6366
code_only_v1,arrays_binary_search_003,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,arrays_binary_search_003,all_three_samples_worst_case,0.7950,1.0000,0.2467,0.2973,0,0.6614
full_method_v1,arrays_binary_search_003,all_three_samples_worst_case,0.1700,0.5000,0.0800,0.2087,3,0.1297
text_only_v1,arrays_max_subarray_003,all_three_samples_worst_case,0.5629,1.0000,0.2229,0.2644,2,0.5419
code_only_v1,arrays_max_subarray_003,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,arrays_max_subarray_003,all_three_samples_worst_case,0.6927,1.0000,0.1709,0.2828,2,0.5999
full_method_v1,arrays_max_subarray_003,all_three_samples_worst_case,0.8200,1.0000,0.0800,0.3008,0,0.6961
text_only_v1,dp_knapsack_01_003,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
code_only_v1,dp_knapsack_01_003,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
naive_concat_v1,dp_knapsack_01_003,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
full_method_v1,dp_knapsack_01_003,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
text_only_v1,dp_knapsack_01_007,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
code_only_v1,dp_knapsack_01_007,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
naive_concat_v1,dp_knapsack_01_007,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
full_method_v1,dp_knapsack_01_007,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
text_only_v1,dp_longest_common_subsequence_003,all_three_samples_worst_case,0.4756,1.0000,0.0800,0.2520,2,0.5295
code_only_v1,dp_longest_common_subsequence_003,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,0,0.6381
naive_concat_v1,dp_longest_common_subsequence_003,all_three_samples_worst_case,0.5109,1.0000,0.0800,0.2570,1,0.5598
full_method_v1,dp_longest_common_subsequence_003,all_three_samples_worst_case,0.1200,0.5000,0.2800,0.2016,3,0.0803
text_only_v1,graph_bfs_shortest_path_003,all_three_samples_worst_case,0.4914,1.0000,0.0800,0.2542,4,0.5023
code_only_v1,graph_bfs_shortest_path_003,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,graph_bfs_shortest_path_003,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
full_method_v1,graph_bfs_shortest_path_003,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
text_only_v1,graph_dijkstra_003,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
code_only_v1,graph_dijkstra_003,all_three_samples_worst_case,0.8367,1.0000,0.0800,0.7363,0,0.8455
naive_concat_v1,graph_dijkstra_003,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
full_method_v1,graph_dijkstra_003,all_three_samples_worst_case,0.8486,1.0000,0.0800,0.7404,0,0.8509
text_only_v1,greedy_coin_change_canonical_003,all_three_samples_worst_case,0.4200,0.5500,0.3300,0.2441,3,0.3054
code_only_v1,greedy_coin_change_canonical_003,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,0,0.6381
naive_concat_v1,greedy_coin_change_canonical_003,all_three_samples_worst_case,0.4200,0.5500,0.1633,0.2441,3,0.3304
full_method_v1,greedy_coin_change_canonical_003,all_three_samples_worst_case,0.7200,1.0000,0.0800,0.2867,0,0.6574
text_only_v1,greedy_interval_scheduling_003,all_three_samples_worst_case,0.4655,1.0000,0.1709,0.2506,2,0.5120
code_only_v1,greedy_interval_scheduling_003,all_three_samples_worst_case,0.6700,1.0000,0.0800,0.2796,1,0.6214
naive_concat_v1,greedy_interval_scheduling_003,all_three_samples_worst_case,0.7950,1.0000,0.0800,0.2973,0,0.6864
full_method_v1,greedy_interval_scheduling_003,all_three_samples_worst_case,0.7200,1.0000,0.0800,0.6962,0,0.7925
text_only_v1,sorting_insertion_sort_003,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,1,0.7181
code_only_v1,sorting_insertion_sort_003,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.2914,0,0.6703
naive_concat_v1,sorting_insertion_sort_003,all_three_samples_worst_case,0.6978,1.0000,0.1911,0.2835,1,0.6155
full_method_v1,sorting_insertion_sort_003,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.7076,0,0.8076
text_only_v1,sorting_merge_sort_003,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,2,0.7014
code_only_v1,sorting_merge_sort_003,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
naive_concat_v1,sorting_merge_sort_003,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.3150,0,0.7348
full_method_v1,sorting_merge_sort_003,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.7650,0,0.8833
text_only_v1,trees_bst_insert_003,all_three_samples_worst_case,0.4655,1.0000,0.0800,0.2506,2,0.5256
code_only_v1,trees_bst_insert_003,all_three_samples_worst_case,0.8200,1.0000,0.0800,0.3008,0,0.6961
naive_concat_v1,trees_bst_insert_003,all_three_samples_worst_case,0.7950,1.0000,0.0800,0.2973,0,0.6864
full_method_v1,trees_bst_insert_003,all_three_samples_worst_case,0.9200,1.0000,0.0800,0.7650,0,0.8833
text_only_v1,trees_lowest_common_ancestor_003,all_three_samples_worst_case,0.5109,1.0000,0.0800,0.2570,3,0.5265
code_only_v1,trees_lowest_common_ancestor_003,all_three_samples_worst_case,0.7533,1.0000,0.0800,0.2914,0,0.6703
naive_concat_v1,trees_lowest_common_ancestor_003,all_three_samples_worst_case,0.5033,1.0000,0.0800,0.2559,2,0.5402
full_method_v1,trees_lowest_common_ancestor_003,all_three_samples_worst_case,0.5867,1.0000,0.0800,0.6502,3,0.6820
code_only_v1,arrays_binary_search_001,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,arrays_binary_search_001,all_three_samples_best_case_optimistic,0.9350,1.0000,0.1067,0.2973,0,0.7300
full_method_v1,arrays_binary_search_001,all_three_samples_best_case_optimistic,0.3100,0.5000,0.0000,0.2087,3,0.1893
text_only_v1,arrays_binary_search_002,all_three_samples_best_case_optimistic,0.9171,1.0000,0.2257,0.2947,0,0.7052
code_only_v1,arrays_binary_search_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,arrays_binary_search_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
full_method_v1,arrays_binary_search_002,all_three_samples_best_case_optimistic,0.9350,1.0000,0.0000,0.2973,0,0.7460
text_only_v1,arrays_binary_search_004,all_three_samples_best_case_optimistic,0.9171,1.0000,0.2257,0.2947,0,0.7052
code_only_v1,arrays_binary_search_004,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,arrays_binary_search_004,all_three_samples_best_case_optimistic,0.9350,1.0000,0.1067,0.2973,0,0.7300
full_method_v1,arrays_binary_search_004,all_three_samples_best_case_optimistic,0.3100,0.5000,0.0000,0.2087,3,0.1893
text_only_v1,arrays_binary_search_005,all_three_samples_best_case_optimistic,0.9171,1.0000,0.2257,0.2947,0,0.7052
full_method_v1,arrays_binary_search_005,all_three_samples_best_case_optimistic,0.9350,1.0000,0.0000,0.2973,0,0.7460
text_only_v1,arrays_binary_search_006,all_three_samples_best_case_optimistic,0.9171,1.0000,0.2257,0.2947,0,0.7052
naive_concat_v1,arrays_binary_search_006,all_three_samples_best_case_optimistic,0.9350,1.0000,0.1067,0.2973,0,0.7300
full_method_v1,arrays_binary_search_006,all_three_samples_best_case_optimistic,0.3100,0.5000,0.0000,0.2087,3,0.1893
text_only_v1,arrays_binary_search_007,all_three_samples_best_case_optimistic,0.9171,1.0000,0.2257,0.2947,0,0.7052
full_method_v1,arrays_binary_search_007,all_three_samples_best_case_optimistic,0.9350,1.0000,0.0000,0.2973,0,0.7460
text_only_v1,arrays_max_subarray_001,all_three_samples_best_case_optimistic,0.7029,1.0000,0.0829,0.2644,2,0.6105
code_only_v1,arrays_max_subarray_001,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,arrays_max_subarray_001,all_three_samples_best_case_optimistic,0.8327,1.0000,0.0309,0.2828,2,0.6685
full_method_v1,arrays_max_subarray_001,all_three_samples_best_case_optimistic,0.9600,1.0000,0.0000,0.3008,0,0.7557
text_only_v1,arrays_max_subarray_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,2,0.7406
code_only_v1,arrays_max_subarray_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,arrays_max_subarray_002,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0309,0.2506,2,0.5806
full_method_v1,arrays_max_subarray_002,all_three_samples_best_case_optimistic,0.9600,1.0000,0.0000,0.3008,0,0.7557
text_only_v1,arrays_max_subarray_004,all_three_samples_best_case_optimistic,0.7029,1.0000,0.0829,0.2644,2,0.6105
naive_concat_v1,arrays_max_subarray_004,all_three_samples_best_case_optimistic,0.8327,1.0000,0.0309,0.2828,2,0.6685
full_method_v1,arrays_max_subarray_004,all_three_samples_best_case_optimistic,0.9600,1.0000,0.0000,0.3008,0,0.7557
text_only_v1,arrays_max_subarray_005,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,2,0.7406
naive_concat_v1,arrays_max_subarray_005,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0309,0.2506,2,0.5806
full_method_v1,arrays_max_subarray_005,all_three_samples_best_case_optimistic,0.9600,1.0000,0.0000,0.3008,0,0.7557
text_only_v1,arrays_max_subarray_006,all_three_samples_best_case_optimistic,0.7029,1.0000,0.0829,0.2644,2,0.6105
naive_concat_v1,arrays_max_subarray_006,all_three_samples_best_case_optimistic,0.8327,1.0000,0.0309,0.2828,2,0.6685
full_method_v1,arrays_max_subarray_006,all_three_samples_best_case_optimistic,0.9600,1.0000,0.0000,0.3008,0,0.7557
text_only_v1,arrays_max_subarray_007,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,2,0.7406
naive_concat_v1,arrays_max_subarray_007,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0309,0.2506,2,0.5806
text_only_v1,dp_knapsack_01_001,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
code_only_v1,dp_knapsack_01_001,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
naive_concat_v1,dp_knapsack_01_001,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
full_method_v1,dp_knapsack_01_001,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
text_only_v1,dp_knapsack_01_002,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
code_only_v1,dp_knapsack_01_002,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
naive_concat_v1,dp_knapsack_01_002,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
full_method_v1,dp_knapsack_01_002,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
text_only_v1,dp_knapsack_01_004,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
code_only_v1,dp_knapsack_01_004,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
naive_concat_v1,dp_knapsack_01_004,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
full_method_v1,dp_knapsack_01_004,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
text_only_v1,dp_knapsack_01_005,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
code_only_v1,dp_knapsack_01_005,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
naive_concat_v1,dp_knapsack_01_005,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
full_method_v1,dp_knapsack_01_005,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
text_only_v1,dp_knapsack_01_006,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
code_only_v1,dp_knapsack_01_006,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
naive_concat_v1,dp_knapsack_01_006,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
text_only_v1,dp_longest_common_subsequence_001,all_three_samples_best_case_optimistic,0.6156,1.0000,0.0000,0.2520,2,0.5891
code_only_v1,dp_longest_common_subsequence_001,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,0,0.6977
naive_concat_v1,dp_longest_common_subsequence_001,all_three_samples_best_case_optimistic,0.6509,1.0000,0.0000,0.2570,1,0.6194
full_method_v1,dp_longest_common_subsequence_001,all_three_samples_best_case_optimistic,0.2600,0.5000,0.1400,0.2016,3,0.1489
text_only_v1,dp_longest_common_subsequence_002,all_three_samples_best_case_optimistic,0.6225,1.0000,0.0000,0.2530,2,0.5918
code_only_v1,dp_longest_common_subsequence_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,dp_longest_common_subsequence_002,all_three_samples_best_case_optimistic,0.6100,1.0000,0.0000,0.2512,2,0.5870
full_method_v1,dp_longest_common_subsequence_002,all_three_samples_best_case_optimistic,0.3725,0.7143,0.0650,0.2175,3,0.2744
text_only_v1,dp_longest_common_subsequence_004,all_three_samples_best_case_optimistic,0.6156,1.0000,0.0000,0.2520,2,0.5891
code_only_v1,dp_longest_common_subsequence_004,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,0,0.6977
naive_concat_v1,dp_longest_common_subsequence_004,all_three_samples_best_case_optimistic,0.6509,1.0000,0.0000,0.2570,1,0.6194
full_method_v1,dp_longest_common_subsequence_004,all_three_samples_best_case_optimistic,0.2600,0.5000,0.1400,0.2016,3,0.1489
text_only_v1,dp_longest_common_subsequence_005,all_three_samples_best_case_optimistic,0.6225,1.0000,0.0000,0.2530,2,0.5918
naive_concat_v1,dp_longest_common_subsequence_005,all_three_samples_best_case_optimistic,0.6100,1.0000,0.0000,0.2512,2,0.5870
text_only_v1,dp_longest_common_subsequence_006,all_three_samples_best_case_optimistic,0.6156,1.0000,0.0000,0.2520,2,0.5891
code_only_v1,dp_longest_common_subsequence_006,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,0,0.6977
naive_concat_v1,dp_longest_common_subsequence_006,all_three_samples_best_case_optimistic,0.6509,1.0000,0.0000,0.2570,1,0.6194
text_only_v1,dp_longest_common_subsequence_007,all_three_samples_best_case_optimistic,0.6225,1.0000,0.0000,0.2530,2,0.5918
naive_concat_v1,dp_longest_common_subsequence_007,all_three_samples_best_case_optimistic,0.6100,1.0000,0.0000,0.2512,2,0.5870
text_only_v1,graph_bfs_shortest_path_001,all_three_samples_best_case_optimistic,0.6314,1.0000,0.0000,0.2542,4,0.5619
code_only_v1,graph_bfs_shortest_path_001,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,graph_bfs_shortest_path_001,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
full_method_v1,graph_bfs_shortest_path_001,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
text_only_v1,graph_bfs_shortest_path_002,all_three_samples_best_case_optimistic,0.7267,1.0000,0.0000,0.2677,4,0.5988
code_only_v1,graph_bfs_shortest_path_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,graph_bfs_shortest_path_002,all_three_samples_best_case_optimistic,0.7600,1.0000,0.0000,0.2725,3,0.6283
full_method_v1,graph_bfs_shortest_path_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.7650,0,0.9224
text_only_v1,graph_bfs_shortest_path_004,all_three_samples_best_case_optimistic,0.6314,1.0000,0.0000,0.2542,4,0.5619
code_only_v1,graph_bfs_shortest_path_004,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,graph_bfs_shortest_path_004,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
full_method_v1,graph_bfs_shortest_path_004,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
text_only_v1,graph_bfs_shortest_path_005,all_three_samples_best_case_optimistic,0.7267,1.0000,0.0000,0.2677,4,0.5988
code_only_v1,graph_bfs_shortest_path_005,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,graph_bfs_shortest_path_005,all_three_samples_best_case_optimistic,0.7600,1.0000,0.0000,0.2725,3,0.6283
full_method_v1,graph_bfs_shortest_path_005,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.7650,0,0.9224
text_only_v1,graph_bfs_shortest_path_006,all_three_samples_best_case_optimistic,0.6314,1.0000,0.0000,0.2542,4,0.5619
text_only_v1,graph_bfs_shortest_path_007,all_three_samples_best_case_optimistic,0.7267,1.0000,0.0000,0.2677,4,0.5988
naive_concat_v1,graph_bfs_shortest_path_007,all_three_samples_best_case_optimistic,0.7600,1.0000,0.0000,0.2725,3,0.6283
text_only_v1,graph_dijkstra_001,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
code_only_v1,graph_dijkstra_001,all_three_samples_best_case_optimistic,0.9767,1.0000,0.0000,0.7363,0,0.9051
naive_concat_v1,graph_dijkstra_001,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
full_method_v1,graph_dijkstra_001,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
text_only_v1,graph_dijkstra_002,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
code_only_v1,graph_dijkstra_002,all_three_samples_best_case_optimistic,0.9767,1.0000,0.0000,0.7363,0,0.9051
naive_concat_v1,graph_dijkstra_002,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
full_method_v1,graph_dijkstra_002,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
text_only_v1,graph_dijkstra_004,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
code_only_v1,graph_dijkstra_004,all_three_samples_best_case_optimistic,0.9767,1.0000,0.0000,0.7363,0,0.9051
naive_concat_v1,graph_dijkstra_004,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
full_method_v1,graph_dijkstra_004,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
text_only_v1,graph_dijkstra_005,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
code_only_v1,graph_dijkstra_005,all_three_samples_best_case_optimistic,0.9767,1.0000,0.0000,0.7363,0,0.9051
naive_concat_v1,graph_dijkstra_005,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
full_method_v1,graph_dijkstra_005,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
text_only_v1,graph_dijkstra_006,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
code_only_v1,graph_dijkstra_006,all_three_samples_best_case_optimistic,0.9767,1.0000,0.0000,0.7363,0,0.9051
code_only_v1,graph_dijkstra_007,all_three_samples_best_case_optimistic,0.9767,1.0000,0.0000,0.7363,0,0.9051
text_only_v1,greedy_coin_change_canonical_001,all_three_samples_best_case_optimistic,0.5600,0.5500,0.1900,0.2441,3,0.3740
code_only_v1,greedy_coin_change_canonical_001,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,0,0.6977
naive_concat_v1,greedy_coin_change_canonical_001,all_three_samples_best_case_optimistic,0.5600,0.5500,0.0233,0.2441,3,0.3990
full_method_v1,greedy_coin_change_canonical_001,all_three_samples_best_case_optimistic,0.8600,1.0000,0.0000,0.2867,0,0.7170
text_only_v1,greedy_coin_change_canonical_002,all_three_samples_best_case_optimistic,0.6314,1.0000,0.0000,0.2542,2,0.5952
code_only_v1,greedy_coin_change_canonical_002,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,0,0.6977
naive_concat_v1,greedy_coin_change_canonical_002,all_three_samples_best_case_optimistic,0.6433,1.0000,0.0000,0.2559,0,0.6332
full_method_v1,greedy_coin_change_canonical_002,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.6789,0,0.8294
text_only_v1,greedy_coin_change_canonical_004,all_three_samples_best_case_optimistic,0.5600,0.5500,0.1900,0.2441,3,0.3740
